id,comercio,meses_distintos,es_recurrente
6f0e920666216ad4784a8ea41e2d2efbc349af0c,DIDI,7,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,DIDI RIDES,11,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,FACEBOOK,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,FARMACIAS DEL AHORRO,3,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,FARMACIAS GUADALAJARA,10,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,FARMACIAS SIMILARES,2,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,GOOGLE,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,HEB,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,IZZI,12,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,MAX,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,MERCADO PAGO,3,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,OXXO,12,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,OXXO GAS,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,RENTAMOVISTAR,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,SEARS,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,SERV AGUA DREN,10,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,SORIANA,9,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,STARBUCKS,2,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,TELCEL,10,1
6f0e920666216ad4784a8ea41e2d2efbc349af0c,TELEFONICA,4,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,UBER,2,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,UNDOSTRES,1,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,URBANI,6,0
6f0e920666216ad4784a8ea41e2d2efbc349af0c,WALMART,5,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,AMAZON,5,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,APLAZ,4,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,APLAZO,12,1
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,CASHI ECOMMERCE,7,1
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,CFE,3,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,FARMACIAS GUADALAJARA,2,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,GOOGLE,7,1
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,KUESKI PAY,9,1
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,MELIMAS,2,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,MERCADO PAGO,8,1
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,OXXO,10,1
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,RAPPI,3,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,RAPPIPRO,1,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,SAMS CLUB,1,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,SEARS,5,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,SORIANA,2,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,TELCEL,3,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,TELMEX,1,0
6f1559290bc65be2d8ad5aab3b8b07f050caa6c5,WALMART,2,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,CFE,6,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,CINEPOLIS,5,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,COPPEL,2,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,FARMACIAS DEL AHORRO,6,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,FARMACIAS GUADALAJARA,1,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,FARMACIAS SIMILARES,1,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,GOOGLE ONE,1,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,GOOGLE YOUTUBE,5,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,MEGACABLE,10,1
6f1d0eb30159f8416b93f445d35d8e210a5033ff,MERCADO PAGO,7,1
6f1d0eb30159f8416b93f445d35d8e210a5033ff,OXXO,12,1
6f1d0eb30159f8416b93f445d35d8e210a5033ff,SORIANA,6,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,STARBUCKS,2,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,SUPERCENTER,4,0
6f1d0eb30159f8416b93f445d35d8e210a5033ff,TELCEL,11,1
6f1d0eb30159f8416b93f445d35d8e210a5033ff,UBER,9,1
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,7 ELEVEN,2,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,7ELEVEN,4,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,AMAZON,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,CARLS JR,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,CHEDRAUI,2,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,DIDI,9,1
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,DIDI FOOD,2,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,DIDI RIDES,5,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,DIDIFOOD,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,FARMACIAS DEL AHORRO,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,FARMACIAS GUADALAJARA,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,GOOGLE,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,MERCADO PAGO,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,NETFLIX,12,1
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,OXXO,4,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,SPOTIFY,13,1
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,STARBUCKS,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,TELEFONICA,13,1
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,TOTALPLAY,1,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,UBER,3,0
6f7c7f1ef861c662096ebe51316da8afa0e5d5b3,WALMART,4,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,AMAZON,12,1
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,AMAZON PRIME,6,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,APPLE,3,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,CFE,6,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,CINEPOLIS,1,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,COSTCO,3,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,COSTCO GAS,2,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,LIVERPOOL,1,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,MAX,2,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,MERCADO PAGO,4,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,MICROSOFT,5,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,NETFLIX,13,1
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,OXXO,12,1
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,PLAYSTATION NETWORK,3,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,RENTAMOVISTAR,8,1
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,SAMS CLUB,1,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,SORIANA,6,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,SPOTIFY,2,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,TELEFONICA,1,0
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,TOTALPLAY,9,1
6faa300dc4aa9bdbf9c078c4fb1070a2c8650064,WALMART,2,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,ADOBE,5,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,AMAZON,9,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,AMAZON PRIME,1,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,APPLE,9,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,AUDIBLE,4,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,CALIENTE,2,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,CFE,9,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,COSTCO,2,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,GOOGLE ONE,5,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,IZZI,13,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,MERCADO PAGO,2,0
6faa3ee0e5a504273037aa40982fffe22257e9f3,MICROSOFT,13,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,OPENAI,8,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,RAPPI,11,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,TELMEX,13,1
6faa3ee0e5a504273037aa40982fffe22257e9f3,UBER,5,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,7 ELEVEN,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,AMAZON,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,CARLS JR,2,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,CFE,5,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,CHEDRAUI,5,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,FARMACIAS GUADALAJARA,8,1
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,FARMACIAS SIMILARES,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,HEB,6,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,IZZI,12,1
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,LIVERPOOL,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,MEGACABLE,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,MERCADO PAGO,4,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,OXXO,2,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,SAMS CLUB,10,1
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,SMART,6,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,SORIANA,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,SPOTIFY,13,1
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,SUPERCENTER,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,TELCEL,12,1
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,UBER,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,UBER EATS,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,WAL-MART,1,0
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,WALMART,3,0
701d2d0170b57912d912c95baf14488d52edc0ed,7 ELEVEN,3,0
701d2d0170b57912d912c95baf14488d52edc0ed,ALIEXPRESS,6,0
701d2d0170b57912d912c95baf14488d52edc0ed,ALLIANZ MEXICO,13,1
701d2d0170b57912d912c95baf14488d52edc0ed,ALSUPER,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,AMAZON,7,1
701d2d0170b57912d912c95baf14488d52edc0ed,AMAZON PRIME,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,CARLS JR,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,CFE,7,1
701d2d0170b57912d912c95baf14488d52edc0ed,CHEDRAUI,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,CINEPOLIS,7,1
701d2d0170b57912d912c95baf14488d52edc0ed,COPPEL,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,COSTCO,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,DIDI,4,0
701d2d0170b57912d912c95baf14488d52edc0ed,DIDI FOOD,13,1
701d2d0170b57912d912c95baf14488d52edc0ed,DIDI RIDES,5,0
701d2d0170b57912d912c95baf14488d52edc0ed,DIDIFOOD,13,1
701d2d0170b57912d912c95baf14488d52edc0ed,FARMACIAS DEL AHORRO,5,0
701d2d0170b57912d912c95baf14488d52edc0ed,FARMACIAS GUADALAJARA,3,0
701d2d0170b57912d912c95baf14488d52edc0ed,GOOGLE,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,GOOGLE YOUTUBE,13,1
701d2d0170b57912d912c95baf14488d52edc0ed,MELIMAS,12,1
701d2d0170b57912d912c95baf14488d52edc0ed,MERCADO PAGO,13,1
701d2d0170b57912d912c95baf14488d52edc0ed,OXXO,4,0
701d2d0170b57912d912c95baf14488d52edc0ed,RAPPI,3,0
701d2d0170b57912d912c95baf14488d52edc0ed,SAMS CLUB,3,0
701d2d0170b57912d912c95baf14488d52edc0ed,SORIANA,1,0
701d2d0170b57912d912c95baf14488d52edc0ed,SPOTIFY,7,1
701d2d0170b57912d912c95baf14488d52edc0ed,TELMEX,11,1
701d2d0170b57912d912c95baf14488d52edc0ed,UBER,4,0
701d2d0170b57912d912c95baf14488d52edc0ed,UBER EATS,3,0
701d2d0170b57912d912c95baf14488d52edc0ed,UBRPAGOSMEX,4,0
701d2d0170b57912d912c95baf14488d52edc0ed,WALMART,5,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,7 ELEVEN,13,1
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,7ELEVEN,5,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,AMAZON,5,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,BET365,1,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,DIDI FOOD,11,1
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,DIDI RIDES,2,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,DIDIFOOD,3,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,HEB,6,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,MERCADO PAGO,8,1
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,MICROSOFT,10,1
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,NETFLIX,3,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,OXXO,13,1
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,RAPPI,1,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,SAMS CLUB,2,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,SHEIN,1,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,SORIANA,2,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,TELCEL,2,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,TEMU,1,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,UBER,13,1
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,UBER EATS,2,0
7044a849864f62a9b80a09566da8b9f4fc2f8ba6,URBANI,10,1
7090e494acff84159c68c26522ba8febe55900ec,7 ELEVEN,1,0
7090e494acff84159c68c26522ba8febe55900ec,AMAZON,9,1
7090e494acff84159c68c26522ba8febe55900ec,AMAZON PRIME,13,1
7090e494acff84159c68c26522ba8febe55900ec,CARLS JR,1,0
7090e494acff84159c68c26522ba8febe55900ec,CFE,11,1
7090e494acff84159c68c26522ba8febe55900ec,CINEPOLIS,2,0
7090e494acff84159c68c26522ba8febe55900ec,COSTCO,8,1
7090e494acff84159c68c26522ba8febe55900ec,FARMACIAS DEL AHORRO,4,0
7090e494acff84159c68c26522ba8febe55900ec,FARMACIAS GUADALAJARA,1,0
7090e494acff84159c68c26522ba8febe55900ec,FARMACIAS SIMILARES,8,1
7090e494acff84159c68c26522ba8febe55900ec,ITUNES,8,1
7090e494acff84159c68c26522ba8febe55900ec,LIVERPOOL,2,0
7090e494acff84159c68c26522ba8febe55900ec,MERCADO PAGO,4,0
7090e494acff84159c68c26522ba8febe55900ec,OXXO,13,1
7090e494acff84159c68c26522ba8febe55900ec,PARCO,8,1
7090e494acff84159c68c26522ba8febe55900ec,STARBUCKS,3,0
7090e494acff84159c68c26522ba8febe55900ec,TELCEL,13,1
7090e494acff84159c68c26522ba8febe55900ec,TELMEX,5,0
7090e494acff84159c68c26522ba8febe55900ec,TULOTERO,2,0
7090e494acff84159c68c26522ba8febe55900ec,UBER,1,0
7090e494acff84159c68c26522ba8febe55900ec,UBER EATS,1,0
7090e494acff84159c68c26522ba8febe55900ec,WALMART,5,0
70914dcfad50caea735fc18617bd8eaf8042e55e,ALIEXPRESS,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,AMAZON,12,1
70914dcfad50caea735fc18617bd8eaf8042e55e,APPLE,2,0
70914dcfad50caea735fc18617bd8eaf8042e55e,ATT,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,CFE,7,1
70914dcfad50caea735fc18617bd8eaf8042e55e,CHEDRAUI,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,CINEPOLIS,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,FARMACIAS DEL AHORRO,2,0
70914dcfad50caea735fc18617bd8eaf8042e55e,FARMACIAS GUADALAJARA,7,1
70914dcfad50caea735fc18617bd8eaf8042e55e,FARMACIAS SIMILARES,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,HEB,8,1
70914dcfad50caea735fc18617bd8eaf8042e55e,ITUNES,9,1
70914dcfad50caea735fc18617bd8eaf8042e55e,MAX,2,0
70914dcfad50caea735fc18617bd8eaf8042e55e,MELIMAS,7,1
70914dcfad50caea735fc18617bd8eaf8042e55e,MERCADO PAGO,6,0
70914dcfad50caea735fc18617bd8eaf8042e55e,METROBUS,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,MICROSOFT,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,OPENAI,5,0
70914dcfad50caea735fc18617bd8eaf8042e55e,OXXO,7,1
70914dcfad50caea735fc18617bd8eaf8042e55e,RAPPI,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,SORIANA,4,0
70914dcfad50caea735fc18617bd8eaf8042e55e,STARBUCKS,13,1
70914dcfad50caea735fc18617bd8eaf8042e55e,SUPERCENTER,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,TELCEL,6,0
70914dcfad50caea735fc18617bd8eaf8042e55e,TEMU,1,0
70914dcfad50caea735fc18617bd8eaf8042e55e,UBER,4,0
70914dcfad50caea735fc18617bd8eaf8042e55e,UBRPAGOSMEX,3,0
70914dcfad50caea735fc18617bd8eaf8042e55e,WALMART,1,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,AMAZON,12,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,AMAZON PRIME,6,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,APLAZ,6,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,APLAZO,4,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,APPLE,1,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,AT&T,2,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,CFE,3,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,CINEPOLIS,1,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,DIDI RIDES,1,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,FARMACIAS GUADALAJARA,1,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,GOOGLE,2,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,LIVERPOOL,12,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,MAX,10,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,MELIMAS,1,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,MERCADO PAGO,12,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,MERCADOPAGO,2,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,MI ATT,10,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,MICROSOFT,9,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,OXXO,2,0
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,SAMS CLUB,9,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,SEARS,13,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,TOTALPLAY,9,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,UBER,10,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,UBER EATS,10,1
70b2108bf2ef4a8f5c48c7e37aac4c2fa10f1831,WAL-MART,1,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,7 ELEVEN,13,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,AMAZON,10,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,CALIENTE,3,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,CARLS JR,2,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,CINEPOLIS,3,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,DIDI FOOD,8,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,DIDIFOOD,9,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,FARMACIAS DEL AHORRO,10,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,FARMACIAS SIMILARES,1,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,HEB,13,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,ITUNES,13,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,LIVERPOOL,2,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,NETFLIX,13,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,OXXO,12,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,OXXO GAS,13,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,SEARS,1,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,SORIANA,9,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,SPOTIFY,12,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,STARBUCKS,5,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,TELCEL,1,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,TELMEX,12,1
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,TEMU,2,0
710f13196a0f9109e22bc73c2fe76f22fbef3dc1,UBER,11,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,7 ELEVEN,11,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,7ELEVEN,2,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,AMAZON,6,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,CARLS JR,3,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,CFE,4,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,CHEDRAUI,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,CINEPOLIS,3,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,COSTCO,5,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,DIDI,2,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,DIDI RIDES,5,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,FARMACIAS DEL AHORRO,2,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,FARMACIAS GUADALAJARA,5,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,FARMACIAS SIMILARES,4,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,HEB,2,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,ITUNES,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,LIVERPOOL,3,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,MAX,2,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,MELIMAS,13,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,MERCADO PAGO,13,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,MICROSOFT,6,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,NAYAX,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,OPENAI,3,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,OXXO,13,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,OXXO GAS,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,RAPPI,7,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,RAPPIPRO,2,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,SEARS,2,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,SMART,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,SOFT RAPPI,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,SORIANA,13,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,STARBUCKS,12,1
71448aaee3d8a82dcfa33e43f819e4fe96661588,SUPERCENTER,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,TELMEX,1,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,TOTALPLAY,6,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,UBER,5,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,UBER EATS,4,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,URBANI,3,0
71448aaee3d8a82dcfa33e43f819e4fe96661588,WAL-MART,3,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,AMAZON,9,1
71f0def5b6eb244227f3178c5ffaf8d01a34c644,DIDI,1,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,DIDI FOOD,4,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,DIDI RIDES,2,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,DIDIFOOD,1,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,MAX,1,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,MEGACABLE,13,1
71f0def5b6eb244227f3178c5ffaf8d01a34c644,RAPPI,3,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,SHEIN,1,0
71f0def5b6eb244227f3178c5ffaf8d01a34c644,TELCEL,13,1
71f0def5b6eb244227f3178c5ffaf8d01a34c644,UBER,13,1
71f0def5b6eb244227f3178c5ffaf8d01a34c644,UBER EATS,13,1
721bcf16a1413836a3484f26aca4c4ef46201860,7 ELEVEN,1,0
721bcf16a1413836a3484f26aca4c4ef46201860,ALIEXPRESS,4,0
721bcf16a1413836a3484f26aca4c4ef46201860,ALSUPER,1,0
721bcf16a1413836a3484f26aca4c4ef46201860,AMAZON,6,0
721bcf16a1413836a3484f26aca4c4ef46201860,AMAZON PRIME,1,0
721bcf16a1413836a3484f26aca4c4ef46201860,CASHI ECOMMERCE,2,0
721bcf16a1413836a3484f26aca4c4ef46201860,CFE,5,0
721bcf16a1413836a3484f26aca4c4ef46201860,DIDIFOOD,1,0
721bcf16a1413836a3484f26aca4c4ef46201860,FARMACIAS GUADALAJARA,1,0
721bcf16a1413836a3484f26aca4c4ef46201860,MELIMAS,10,1
721bcf16a1413836a3484f26aca4c4ef46201860,MERCADO PAGO,4,0
721bcf16a1413836a3484f26aca4c4ef46201860,NETFLIX,13,1
